line	method	op_start	op_end	vtt_start	text
866	-	-	-	10:05.90	猛獣使いのモージに操れない動物は\Nこの世にないんだぜ
867	-	-	-	10:12.11	お手
868	-	-	-	10:14.78	イテテテテ…
869	-	-	-	10:18.66	お前はしょせん 名もないコソ泥だ\N貴様の命に興味はない
870	-	-	-	10:22.79	ロロノア･ゾロの居場所を言え
871	-	-	-	10:25.04	イヤだ
872	-	-	-	10:26.67	やれ リッチー！
873	-	-	-	10:30.92	やった！ 檻が開いた！
874	-	-	-	10:34.76	うわーっ！
875	-	-	-	10:39.68	即死だ
876	-	-	-	10:41.43	よし リッチー\Nゾロを捜しに行こう
877	-	-	-	10:44.60	やつを倒して名を上げるんだ
878	-	-	-	10:47.73	ん？ どうした\Nなるほど ペットフード屋か
879	-	-	-	10:51.27	食事は手っ取り早く\N済ませろよ
880	-	-	-	10:55.45	何だ？ この犬 まさか―
881	-	-	-	10:57.74	こんな ちっぽけな店の\N番犬ってわけじゃねえよな
882	-	-	-	11:07.38	あーあ ビックリした\Nでも 檻から出られたぜ
883	-	-	-	11:12.13	ヘヘッ
884	-	-	-	11:14.59	よーし これから\Nあいつら全員 ぶっ飛ばして―
885	-	-	-	11:17.59	泥棒ナミに\N航海士 やってもらうぞ
886	-	-	-	11:20.60	あっ？ なんで\N生きてんのよ あんた！
887	-	-	-	11:22.89	生きとるよ…
888	-	-	-	11:24.52	生きてちゃ悪いか？
889	-	-	-	11:26.10	だって家並み ぶち抜いて\Nぶっ飛ばされて―
890	-	-	-	11:28.69	ピンピンしてるの変よ
891	-	-	-	11:30.36	そっか？
892	-	-	-	11:31.90	お前ら\Nこの町へ来た目的は何じゃ？
893	-	-	-	11:35.19	なんで あんな海賊と関わる？
894	-	-	-	11:37.40	目的なら今 決めた
895	-	-	-	11:39.41	グランドラインの海図と\N航海士を得ることだ
896	-	-	-	11:45.12	あの着ぐるみ男\Nゾロを捜してるって言ってたっけ
897	-	-	-	11:48.00	見てくるわ！
898	-	-	-	12:00.51	シュシュ この店は\Nお前とわし ２人のもんだ
899	-	-	-	12:09.14	ハハッ シュシュには\N大きすぎるぞ この袋は
900	-	-	-	12:22.20	うあっ あああ…
901	cover	24:43.02	24:44.81	12:26.95	ハハハハハハッ
902	-	-	-	12:28.96	シュシュ ケガしたらどうする\Nわしに任せておけ
903	-	-	-	12:34.79	うん？
904	-	-	-	12:36.05	コラ シュシュ！\N店のものを食うなと言ったろ
905	-	-	-	12:39.59	さっ 食おう
906	-	-	-	12:43.60	キャイーン！
907	-	-	-	12:51.44	ほう まだ向かってくる
908	-	-	-	12:56.69	シュシュ わしも もう年だなあ\N入院することになっちまったよ
909	-	-	-	13:01.99	だがな 必ずよくなる
910	-	-	-	13:05.16	わしが戻るまで\Nしっかり店番しててくれよ
911	-	-	-	13:08.54	留守を頼むぞ
912	-	-	-	13:15.84	キャイン！
913	-	-	-	13:52.37	ハハハハッ\Nくすぐったいぞ シュシュ
914	-	-	-	14:02.05	この店は きっと\Nシュシュにとって宝なんじゃ
915	-	-	-	14:06.22	大好きだった\N主人の形見だから―
916	-	-	-	14:08.56	それを守り続けとるんだと\Nわしは思う
917	-	-	-	14:35.67	チキショー あの犬\N俺にまで噛みつきやがって
918	-	-	-	14:46.80	おい てめえは\Nさっき 確かに殺したはず
919	-	-	-	14:52.10	あれくらいじゃあ\N死なないねえ
920	-	-	-	14:55.10	今度こそ 頭を噛み砕いてやれ！
921	-	-	-	15:01.57	ライオンなんかにやられるか！
922	-	-	-	15:04.78	ゴムゴムの―
923	-	-	-	15:09.87	槌！
924	-	-	-	15:14.83	うわっ！
925	-	-	-	15:16.21	リッチー！
926	-	-	-	15:20.71	何なんだ？ お前
927	-	-	-	15:24.63	俺は―
928	-	-	-	15:26.22	ゴムゴムの実を食った
929	-	-	-	15:28.51	まさか お前 バギー船長と同じ\N悪魔の実の能力者？
930	-	-	-	15:38.10	ぬう… 分かった
931	-	-	-	15:39.40	ここはひとつ\N穏便に謝ろうと思う
932	-	-	-	15:43.11	もう謝らなくていいよ\Nあの犬の宝は戻らないんだから
933	-	-	-	15:50.99	だから―
934	-	-	-	15:52.53	俺はお前をぶっ飛ばす
935	-	-	-	15:54.62	ぬっ ぐうう…
936	-	-	-	15:59.17	うわああーっ
937	-	-	-	16:16.10	どいつも こいつも\N海賊なんて みんな同じよ
938	-	-	-	16:20.81	人の大切なものを平気で奪って
939	-	-	-	16:24.57	あら 海賊 生きてたの
940	-	-	-	16:27.28	てっきり ライオンに\N食べられちゃったかと思ったわ
941	-	-	-	16:31.91	あんたも海賊なら\N同じことするのよ！
942	-	-	-	16:35.33	仲間 集めて\N人を襲い出す前に―
943	-	-	-	16:38.54	ここで殺してやろうか！
944	-	-	-	16:40.46	ああ おい やめんか 娘
945	-	-	-	16:42.84	お前なんかに俺がやられるか
946	-	-	-	16:44.84	やったろうじゃないの！
947	-	-	-	16:46.05	やめろっちゅうんじゃ\N何なんじゃ お前ら
948	-	-	-	17:02.44	これしか取り返せなかったよ
949	-	-	-	17:04.61	あと全部\N食っちまいやがってよ
950	-	-	-	17:07.78	あいつ…
951	-	-	-	17:09.36	あのライオンと戦ってきたんだ\Nあの犬のために？
952	-	-	-	17:17.33	よーく戦ったな お前
953	-	-	-	17:19.33	見ちゃいねえけど\N大体 分かる
954	-	-	-	17:40.22	ワン！
955	-	-	-	17:41.64	おう！
956	-	-	-	17:43.10	お前も頑張れよ
957	-	-	-	17:44.73	ワン ワン ワン！
958	-	-	-	17:55.49	ハッ… ハハハッ
959	-	-	-	17:59.37	やられただと？
960	-	-	-	18:02.16	も… 申し訳ありません\Nバギー船長
961	-	-	-	18:06.13	モージ\N貴様がゾロにやられるとはな
962	-	-	-	18:09.96	いえ ゾロではなく\Nあの麦わらに…
963	-	-	-	18:12.80	何！ あの麦わらのガキに\Nやられたというのか
964	-	-	-	18:16.35	やつはゴム…
965	-	-	-	18:18.43	俺は もうキレたぞ
966	-	-	-	18:20.81	特製バギー玉\Nありったけ用意しろ
967	-	-	-	18:23.14	この町をすべて\N消し飛ばしてやる
968	-	-	-	18:28.07	さっきはごめん
969	-	-	-	18:30.73	つい どなって
970	-	-	-	18:33.19	いいさ\Nお前 いろいろあったんだろ？
971	-	-	-	18:38.83	別に聞きたかねえけど
972	-	-	-	18:41.45	ううっ 情けない
973	-	-	-	18:43.25	シュシュや小わっぱが\Nここまで戦っているというのに―
974	-	-	-	18:46.38	町長のわしが\Nなぜ指をくわえて―
975	-	-	-	18:48.59	我が町が消されるのを\N見ておらねばならんのじゃ
976	-	-	-	18:51.84	町長さん 落ち着いて
977	-	-	-	18:53.67	40年前 この土地は\Nただの荒れ地だった
978	-	-	-	18:57.59	わしらは力を合わせて\N切り開き―
979	-	-	-	19:00.22	畑を作り 店を開いて\N町をつくっていったんじゃ
980	-	-	-	19:04.81	町のみんなも…\Nこの町はわしの宝なのじゃ
981	-	-	-	19:09.15	これ以上 あいつらを\Nのさばらせておくわけには…
982	-	-	-	19:13.11	特製バギー玉 撃て\N町を吹き飛ばすんだ！
983	-	-	-	19:19.58	ああっ…
984	-	-	-	19:28.29	わしのうちまで…
985	-	-	-	19:31.04	ああっ ゾロが寝てんのに！
986	-	-	-	19:33.80	死んだか 小わっぱ…
987	-	-	-	19:37.72	おい ゾロ！ 生きてるか？
988	-	-	-	19:40.30	ひでえ起こし方しやがって
989	-	-	-	19:43.27	アハハハッ
990	-	-	-	19:46.56	ああ… 寝足りねえ
991	-	-	-	19:50.48	なんで生きてられんのよ
992	-	-	-	19:52.52	よかった 生きてたか
993	-	-	-	19:54.65	こんなことが許されてたまるか
994	-	-	-	19:58.61	もう我慢できん
995	-	-	-	20:00.07	突然 現れた馬の骨に―
996	-	-	-	20:01.95	わしらの40年を\N消し飛ばす権利はない！
997	-	-	-	20:07.50	わしは この町の町長じゃ
998	-	-	-	20:11.34	くううっ この町は\Nわしが守る！
999	-	-	-	20:16.96	ちょ… ちょっと待って\N町長さん！
1000	-	-	-	20:18.93	いや 男には\N退いてはならん戦いがある
1001	-	-	-	20:22.26	違うか？ 小わっぱ
1002	-	-	-	20:24.01	そうだ おっさん
1003	-	-	-	20:25.81	乗せるな！
1004	-	-	-	20:27.35	やつらの所へ行って\N何ができるの？ 無謀よ
1005	-	-	-	20:30.52	無謀は承知！
1006	-	-	-	20:35.36	待っておれ 道化のバギー！
1007	-	-	-	20:40.11	町長さん 泣いてた
1008	-	-	-	20:42.12	そうか？ 俺には見えなかった
1009	-	-	-	20:44.49	なんか盛り上がってきてる\Nみてえだな
1010	-	-	-	20:46.87	ヒヒヒヒッ そうなんだ\Nヒヒヒヒヒッ
1011	-	-	-	20:50.12	笑ってる場合か
1012	-	-	-	20:52.96	大丈夫！\N俺 あのおっさん 好きだ
1013	-	-	-	20:55.92	絶対 死なせない！
1014	-	-	-	20:57.76	てめえがそう言うなら
1015	-	-	-	21:00.17	あんたも行く気？ その傷で
1016	-	-	-	21:02.84	腹の傷より―
1017	-	-	-	21:04.22	やられっぱなしで傷ついた\N俺の名のほうが重傷だ
1018	-	-	-	21:08.31	俺たちが目指すのは\Nグランドライン
1019	-	-	-	21:11.35	これから その海図を\Nもう一度 奪いに行く
1020	-	-	-	21:15.32	ハハッ 仲間になってくれ\Nナミ おい
1021	-	-	-	21:19.40	私は海賊にはならないわ フッ
1022	-	-	-	21:22.99	あっ
1023	-	-	-	21:24.95	手を組むって言ってくれる？\Nお互いの目的のために
1024	-	-	-	21:28.83	ヒヒヒッ
1025	-	-	-	21:31.08	２発目 準備できました
1026	-	-	-	21:33.54	よーし 撃て！
1027	-	-	-	21:35.17	道化のバギー 出てこーい！
1028	-	-	-	21:41.34	わしは町長 ブードルじゃ
1029	-	-	-	21:43.93	我が宝 この町を\N守り抜くために来た
1030	-	-	-	21:46.93	わしと勝負しろ！
1031	-	-	-	21:48.31	バカか てめえは
1032	-	-	-	21:50.14	宝ってのは\N金銀財宝を言うんだよ
1033	-	-	-	21:52.77	町が宝だと？\Nざれ言 抜かすな！
1034	-	-	-	21:56.02	貴様なんかに わしの思いが…
1035	-	-	-	21:58.48	ぐう…
1036	-	-	-	22:00.03	俺は のちに\Nグランドラインを制し―
1037	-	-	-	22:02.03	派手に輝く全世界の財宝を\Nすべて手中に収める男だ
1038	-	-	-	22:06.62	世界の財宝は俺のもの
1039	-	-	-	22:08.58	この世に俺以外の\N宝を持つ者など必要ない
1040	-	-	-	22:11.54	そんなに この町が大切なら\N一緒にこの世から消してやろうか？
1041	-	-	-	22:16.79	ほざく前にわしと戦え
1042	-	-	-	22:20.13	うぬぼれるな
1043	-	-	-	22:21.88	この町は潰させん\Nわしの命に代えても…
1044	-	-	-	22:26.55	ぐっ… ぶっ放せ！
1045	-	-	-	22:28.85	うっ ああ？
1046	-	-	-	22:31.52	麦わらの男！
1047	-	-	-	22:45.65	約束どおり\Nお前をぶっ飛ばしに来たぞ
1048	-	-	-	24:10.82	何だ？ 今度は剣士とか\N言ってるやつが出てきたぞ
1049	-	-	-	24:13.54	剣の相手なら俺がやる
1050	-	-	-	24:15.20	大丈夫か？ その傷で
1051	-	-	-	24:16.79	ヘッ 格の違いを教えてやるぜ
1052	-	-	-	24:18.83	おお カッコいい
1053	-	-	-	24:20.21	俺の野望は\N世界一の剣豪になることだ
1054	-	-	-	24:23.00	剣士と名乗る野郎には\N一度でも負けるわけにはいかねえ！
1055	-	-	-	24:26.55	次回 ワンピース
1056	-	-	-	24:27.88	「壮絶決闘！\N剣豪ゾロ 対 曲芸のカバジ！」
8	part	02:39.95	02:42.07	-	今日も大漁だぜ
37	part	04:24.11	04:26.11	-	お宝はもらっとくわ
341	part	06:50.45	06:52.29	-	グランドラインの海図だ
387	part	07:53.03	07:54.63	-	助けに来てくれたのね
441	part	10:20.45	10:22.75	-	ぐぐぐ… バ… バギー船長
448	part	10:52.11	10:53.09	-	分かってるね？
459	part	11:30.09	11:31.89	-	そんなに稼いでどうすんだ？
495	part	13:06.41	13:08.63	-	申し訳ありません 船長！
521	part	14:20.29	14:22.29	-	今日は気分がいいぜ
878	part	18:16.47	18:18.49	-	ん？ どうした
892	part	20:23.97	20:25.21	-	お前ら
634	part	20:55.91	20:56.65	-	ゾロ…
681	part	23:45.93	23:48.01	-	今のは ちと効いたぜ
715	part	25:55.47	25:56.53	-	急げ！
760	part	26:47.35	26:50.24	-	ルフィ 誰だ？ こいつは
